name,level,province,city,district,address,category,description,latitude,longitude,coordinate_system
天津东疆湾景区,4A,天津,天津市,滨海新区,天津滨海新区东疆保税区观澜路天津东疆湾景区,景点景区,国家4A旅游景区。所属地：天津·天津市·滨海新区。地址：天津滨海新区东疆保税区观澜路天津东疆湾景区。,39.0061964,117.8198930,wgs84
天津南湖绿博园景区,4A,天津,天津市,武清区,天津武清区下朱庄街天和路天津南湖绿博园景区,景点景区,国家4A旅游景区。所属地：天津·天津市·武清区。地址：天津武清区下朱庄街天和路天津南湖绿博园景区。,39.3353392,117.1170162,wgs84
郭家沟景区,4A,天津,天津市,蓟州区,天津蓟州区下营镇郭家沟村郭家沟景区,景点景区,国家4A旅游景区。所属地：天津·天津市·蓟州区。地址：天津蓟州区下营镇郭家沟村郭家沟景区。,40.1882861,117.4788492,wgs84
天津天塔湖风景区,4A,天津,天津市,河西区,天津河西区卫津南路1号天津天塔湖风景区,景点景区,国家4A旅游景区。所属地：天津·天津市·河西区。地址：天津河西区卫津南路1号天津天塔湖风景区。,39.0914740,117.1754588,wgs84
天士力大健康城景区,4A,天津,天津市,北辰区,天津北辰区普济河东道2号天士力大健康城景区,景点景区,国家4A旅游景区。所属地：天津·天津市·北辰区。地址：天津北辰区普济河东道2号天士力大健康城景区。,39.2085797,117.2083569,wgs84
仁爱团泊湖国际休闲博览园景区,4A,天津,天津市,静海区,天津静海区团泊镇地水路仁爱团泊湖国际休闲博览园景区,景点景区,国家4A旅游景区。所属地：天津·天津市·静海区。地址：天津静海区团泊镇地水路仁爱团泊湖国际休闲博览园景区。,38.9040477,117.1524585,wgs84
“天津之眼”摩天轮,4A,天津,天津市,红桥区,天津河北区李公祠大街与五马路交口永乐桥“天津之眼”摩天轮,景点景区,国家4A旅游景区。所属地：天津·天津市·红桥区。地址：天津河北区李公祠大街与五马路交口永乐桥“天津之眼”摩天轮。,39.1530770,117.1799675,wgs84
天津光合谷旅游度假区,4A,天津,天津市,静海区,天津静海区团泊镇津团路东侧天津光合谷旅游度假区,景点景区,国家4A旅游景区。所属地：天津·天津市·静海区。地址：天津静海区团泊镇津团路东侧天津光合谷旅游度假区。,38.8876846,117.1659817,wgs84
杨柳青庄园景区,4A,天津,天津市,西青区,天津西青区杨柳青镇津同路20号杨柳青庄园景区,景点景区,国家4A旅游景区。所属地：天津·天津市·西青区。地址：天津西青区杨柳青镇津同路20号杨柳青庄园景区。,39.1543970,116.9679551,wgs84
天津市金街文化旅游区,4A,天津,天津市,和平区,天津和平区新华路177号天津市金街文化旅游区,景点景区,国家4A旅游景区。所属地：天津·天津市·和平区。地址：天津和平区新华路177号天津市金街文化旅游区。,39.1237692,117.1955127,wgs84
西柏坡景区,5A,河北,石家庄市,平山县,河北石家庄市平山县西柏坡景区,景点景区,国家5A旅游景区。所属地：河北·石家庄市·平山县。地址：河北石家庄市平山县西柏坡景区。,38.3387266,113.9373231,wgs84
承德避暑山庄及周围寺庙景区,5A,河北,承德市,双桥区,河北承德市双桥区承德避暑山庄及周围寺庙景区,景点景区,国家5A旅游景区。所属地：河北·承德市·双桥区。地址：河北承德市双桥区承德避暑山庄及周围寺庙景区。,40.9802291,117.9481511,wgs84
承德市滦平县金山岭长城景区,5A,河北,承德市,滦平县,河北承德市滦平县承德市滦平县金山岭长城景区,景点景区,国家5A旅游景区。所属地：河北·承德市·滦平县。地址：河北承德市滦平县承德市滦平县金山岭长城景区。,40.7009903,117.2272219,wgs84
山海关景区,5A,河北,秦皇岛市,山海关区,河北秦皇岛市山海关景区,景点景区,国家5A旅游景区。所属地：河北·秦皇岛市·山海关区。地址：河北秦皇岛市山海关景区。,40.0052173,119.7445686,wgs84
清东陵,5A,河北,唐山市,遵化市,河北唐山市遵化市清东陵,景点景区,国家5A旅游景区。所属地：河北·唐山市·遵化市。地址：河北唐山市遵化市清东陵。,40.1886735,117.6590987,wgs84
野三坡景区,5A,河北,保定市,涞水县,河北保定市涞水县野三坡景区,景点景区,国家5A旅游景区。所属地：河北·保定市·涞水县。地址：河北保定市涞水县野三坡景区。,39.6686595,115.4425884,wgs84
白石山景区,5A,河北,保定市,涞源县,河北保定市涞源县白石山景区,景点景区,国家5A旅游景区。所属地：河北·保定市·涞源县。地址：河北保定市涞源县白石山景区。,39.2116160,114.6867971,wgs84
清西陵景区,5A,河北,保定市,易县,河北易县清西陵景区,景点景区,国家5A旅游景区。所属地：河北·保定市·易县。地址：河北易县清西陵景区。,39.4085887,115.3539639,wgs84
涉县娲皇宫,5A,河北,邯郸市,涉县,河北涉县涉县娲皇宫,景点景区,国家5A旅游景区。所属地：河北·邯郸市·涉县。地址：河北涉县涉县娲皇宫。,36.6407924,113.6101312,wgs84
永年区广府古城旅游区,5A,河北,邯郸市,永年区,河北永年区永年区广府古城旅游区,景点景区,国家5A旅游景区。所属地：河北·邯郸市·永年区。地址：河北永年区永年区广府古城旅游区。,36.8009683,114.4360100,wgs84
白洋淀景区,5A,河北,保定市,安新县,河北雄安新区安新县白洋淀景区,景点景区,国家5A旅游景区。所属地：河北·保定市·安新县。地址：河北雄安新区安新县白洋淀景区。,38.9417558,115.9826100,wgs84
驼梁景区,4A,河北,石家庄市,平山县,河北石家庄市平山县驼梁景区,景点景区,国家4A旅游景区。所属地：河北·石家庄市·平山县。地址：河北石家庄市平山县驼梁景区。,38.7253889,113.8119944,wgs84
平山县天桂山风景名胜区,4A,河北,石家庄市,平山县,河北石家庄市平山县平山县天桂山风景名胜区,景点景区,国家4A旅游景区。所属地：河北·石家庄市·平山县。地址：河北石家庄市平山县平山县天桂山风景名胜区。,38.2442931,113.7535285,wgs84
佛光山景区,4A,河北,石家庄市,平山县,河北石家庄市平山县佛光山景区,景点景区,国家4A旅游景区。所属地：河北·石家庄市·平山县。地址：河北石家庄市平山县佛光山景区。,38.2761971,113.7491073,wgs84
平山县黑山大峡谷景区,4A,河北,石家庄市,平山县,河北石家庄市平山县平山县黑山大峡谷景区,景点景区,国家4A旅游景区。所属地：河北·石家庄市·平山县。地址：河北石家庄市平山县平山县黑山大峡谷景区。,38.5508257,113.5908509,wgs84
平山县沕沕水景区,4A,河北,石家庄市,平山县,河北石家庄市平山县平山县沕沕水景区,景点景区,国家4A旅游景区。所属地：河北·石家庄市·平山县。地址：河北石家庄市平山县平山县沕沕水景区。,38.1977533,113.7455991,wgs84
河北平山藤龙山,4A,河北,石家庄市,平山县,河北石家庄市平山县河北平山藤龙山,景点景区,国家4A旅游景区。所属地：河北·石家庄市·平山县。地址：河北石家庄市平山县河北平山藤龙山。,38.5140389,114.1102412,wgs84
东方巨龟苑,4A,河北,石家庄市,平山县,河北石家庄市平山县东方巨龟苑,景点景区,国家4A旅游景区。所属地：河北·石家庄市·平山县。地址：河北石家庄市平山县东方巨龟苑。,38.2250992,114.1490549,wgs84
西苑温泉度假村,4A,河北,石家庄市,平山县,河北石家庄市平山县西苑温泉度假村,景点景区,国家4A旅游景区。所属地：河北·石家庄市·平山县。地址：河北石家庄市平山县西苑温泉度假村。,38.2653166,113.9757225,wgs84
白鹿温泉景区,4A,河北,石家庄市,平山县,河北石家庄市平山县白鹿温泉景区,景点景区,国家4A旅游景区。所属地：河北·石家庄市·平山县。地址：河北石家庄市平山县白鹿温泉景区。,38.2490643,113.9752228,wgs84
平山县紫云山景区,4A,河北,石家庄市,平山县,河北石家庄市平山县平山县紫云山景区,景点景区,国家4A旅游景区。所属地：河北·石家庄市·平山县。地址：河北石家庄市平山县平山县紫云山景区。,38.2161941,113.8395456,wgs84
灵寿县水泉溪自然风景区,4A,河北,石家庄市,灵寿县,河北石家庄市灵寿县灵寿县水泉溪自然风景区,景点景区,国家4A旅游景区。所属地：河北·石家庄市·灵寿县。地址：河北石家庄市灵寿县灵寿县水泉溪自然风景区。,38.6459362,113.9150316,wgs84
秋山风景区,4A,河北,石家庄市,灵寿县,河北石家庄市灵寿县秋山风景区,景点景区,国家4A旅游景区。所属地：河北·石家庄市·灵寿县。地址：河北石家庄市灵寿县秋山风景区。,38.5163679,114.1277390,wgs84
五岳寨风景区,4A,河北,石家庄市,灵寿县,河北石家庄市灵寿县五岳寨风景区,景点景区,国家4A旅游景区。所属地：河北·石家庄市·灵寿县。地址：河北石家庄市灵寿县五岳寨风景区。,38.7134695,113.8614463,wgs84
国御温泉度假小镇,4A,河北,石家庄市,藁城区,河北石家庄市藁城区国御温泉度假小镇,景点景区,国家4A旅游景区。所属地：河北·石家庄市·藁城区。地址：河北石家庄市藁城区国御温泉度假小镇。,38.0305543,114.7544419,wgs84
苍岩山景区,4A,河北,石家庄市,井陉县,河北石家庄市井陉县苍岩山景区,景点景区,国家4A旅游景区。所属地：河北·石家庄市·井陉县。地址：河北石家庄市井陉县苍岩山景区。,37.8311500,114.1401954,wgs84
赵州桥景区,4A,河北,石家庄市,赵县,河北石家庄市赵县赵州桥景区,景点景区,国家4A旅游景区。所属地：河北·石家庄市·赵县。地址：河北石家庄市赵县赵州桥景区。,37.7229854,114.7658292,wgs84
双凤山景区,4A,河北,石家庄市,鹿泉区,河北石家庄市鹿泉区双凤山景区,景点景区,国家4A旅游景区。所属地：河北·石家庄市·鹿泉区。地址：河北石家庄市鹿泉区双凤山景区。,38.0852516,114.3075182,wgs84
石家庄市君乐宝乳业工业旅游区,4A,河北,石家庄市,鹿泉区,河北石家庄市鹿泉区石家庄市君乐宝乳业工业旅游区,景点景区,国家4A旅游景区。所属地：河北·石家庄市·鹿泉区。地址：河北石家庄市鹿泉区石家庄市君乐宝乳业工业旅游区。,37.9671901,114.3870204,wgs84
抱犊寨风景区,4A,河北,石家庄市,鹿泉区,河北石家庄市鹿泉区抱犊寨风景区,景点景区,国家4A旅游景区。所属地：河北·石家庄市·鹿泉区。地址：河北石家庄市鹿泉区抱犊寨风景区。,38.0877940,114.2707948,wgs84
华北军区烈士陵园,4A,河北,石家庄市,桥西区,河北石家庄市桥西区华北军区烈士陵园,景点景区,国家4A旅游景区。所属地：河北·石家庄市·桥西区。地址：河北石家庄市桥西区华北军区烈士陵园。,38.0419060,114.4589619,wgs84
石家庄嶂石岩风景名胜区,4A,河北,石家庄市,赞皇县,河北石家庄市赞皇县石家庄嶂石岩风景名胜区,景点景区,国家4A旅游景区。所属地：河北·石家庄市·赞皇县。地址：河北石家庄市赞皇县石家庄嶂石岩风景名胜区。,37.5333702,114.1107571,wgs84
棋盘山景区,4A,河北,石家庄市,赞皇县,河北石家庄市赞皇县棋盘山景区,景点景区,国家4A旅游景区。所属地：河北·石家庄市·赞皇县。地址：河北石家庄市赞皇县棋盘山景区。,37.6281114,114.1332137,wgs84
正定隆兴寺,4A,河北,石家庄市,正定县,河北石家庄正定县正定隆兴寺,景点景区,国家4A旅游景区。所属地：河北·石家庄市·正定县。地址：河北石家庄正定县正定隆兴寺。,38.1438453,114.5767468,wgs84
正定荣国府,4A,河北,石家庄市,正定县,河北石家庄市正定县正定荣国府,景点景区,国家4A旅游景区。所属地：河北·石家庄市·正定县。地址：河北石家庄市正定县正定荣国府。,38.1475626,114.5734173,wgs84
天山海世界,4A,河北,石家庄市,裕华区,河北石家庄高新区天山海世界,景点景区,国家4A旅游景区。所属地：河北·石家庄市·裕华区。地址：河北石家庄高新区天山海世界。,38.0377434,114.6015091,wgs84
